university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
Rensselaer Polytechnic Institute,CIVL,6660,Fundamentals of Finite Elements,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6550,Advanced Geoenvironmental Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6670,Nonlinear Finite Element Methods,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6680,Finite Element Programming,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6690,Advanced Finite Element Formulations,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,4070,Steel Design,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6700,Finite Element Methods in Structural Dynamics,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6260,Transportation Network Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6480,Designing with Geosynthetics,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6780,Numerical Modeling of Failure Processes in Materials,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6940,Readings in Civil Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6910,Colloquium Series,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6960,Topics in Civil Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6970,Professional Project,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,9990,Dissertation,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6460,Advanced Structural Dynamics,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,2340,Introduction to Linguistics,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4340,The Linguistics of Computational Linguistics,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4410,Programming for Cognitive Science and Artificial Intelligence,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6520,Advanced Foundations and Earth Structures,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4420,Game AI,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4520,Game Development I,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4540,Game Development II,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4550,Game Architecture,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6310,Advanced Concrete Structures,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4440,Sensibilities,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,2120,Introduction to Cognitive Science,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4210,Cognitive Modeling,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4640,Intelligent Virtual Agents,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6250,Transportation Systems Planning,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4560,A Cross-Linguistics Perspective,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4330,Introduction to Cognitive Neuroscience,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4940,Readings in Cognitive Science,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4880,Language-Endowed Intelligent Agents,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4610,Stress on the Brain,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4600,Cognition and the Brain,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4360,Behavioral Neuroscience,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4700,"Hormones, Brain, & Behavior",,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6100,Seminar in Cognitive Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4320,Game Mechanics,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4620,Cognitive Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4780,Advanced Topics in Linguistics,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6420,Perception and Action,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6560,A Cross-Linguistic Perspective,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6340,The Linguistics of Computational Linguistics,,False,False,False,False
Rensselaer Polytechnic Institute,CIVL,6900,Civil and Environmental Engineering Graduate Seminar,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6640,Intelligent Virtual Agent,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6410,Programming for Cognitive Science and Artificial Intelligence,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6780,Advanced Topics in Linguistics,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4960,Topics in Cognitive Science,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,4990,Undergraduate Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6960,Topics in Cognitive Science,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,9990,Doctoral Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,2110,Writing for the Screen,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6570,Advanced Behavioral Statistics,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6210,Cognitive Modeling I,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6220,Cognitive Modeling II,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,2440,Documentary Film,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,2510,Cultural Anthropology,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6240,Logic and Artificial Intelligence,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,2660,Introduction to Graphics,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6940,Readings in Cognitive Science,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,2520,Communication Theory and Practice,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,2960,Topics in Communication,Credit Hours: 4 Back to Top | Print-Friendly Page (opens a new window) All catalogs © 2026 Rensselaer Polytechnic Institute. Powered by Modern Campus Catalog™ .,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6960,Topics in Cognitive Science,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4240,Writing for Games I,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4320,Visual Poetics and Narrative,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4340,Creative Seminar I,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6880,Language-Endowed Intelligent Agents,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4350,Creative Seminar II,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,2570,Typography,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4380,Writing and Response,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,2940,Communication Studies,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,2120,Language in Real Time,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4470,Information Design,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4530,Reality TV and Post-Factual Media,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6200,Cognition,,False,False,False,False
Rensselaer Polytechnic Institute,COGS,6690,Seminar in Research Design,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4550,Religion in the Media,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,2410,Perspectives on Photography,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4620,Language and Culture,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4690,Interface Design: Hypermedia Theory and Application,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4770,User-Experience Design,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4430,Design for Global Society,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4580,Advertising and Culture,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4940,Communication Studies,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6200,Foundations of Technical Communication,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6260,"Rhetoric, Culture, and Communication Technology",,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4180,Studio Design in Human-Computer Interaction,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4780,Interactive Narrative,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4250,Writing for Games II,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6380,Writing and Response,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6390,Semiotics and Fieldwork,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6420,Foundations of Human-Computer Interaction Usability,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4400,Cross-Cultural Design: Analysis and Application,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4420,Foundations of HCI Usability,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6270,Digital Rhetoric and Digital Media,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6530,Media Communication Research,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4460,Visual Design: Theory and Application,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6700,Rhetoric of the Photograph,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6510,Communication Theory and Practice,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4540,Visual Culture,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6320,Visual Poetics and Narrative,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4880,Interactive Data Visualization,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6810,Studio Design in Human-Computer Interaction,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6430,Design for Global Society,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6750,Communication Design for the World Wide Web,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6880,Interactive Data Visualization,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6960,Topics in Communication,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6540,Communication Research II,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,1010,Introduction to Computer Programming,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6780,Interactive Narrative,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6410,Ethnography and Cultural Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6830,Human-Media Interaction,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,4960,Topics in Communication,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6940,Communication Studies,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,2300,Introduction to Algorithms,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6560,Visual Design: Theory and Application,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,2600,Principles of Software,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,1100,Computer Science I,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4040,Approximation Algorithms,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4100,Machine Learning from Data,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,2200,Foundations of Computer Science,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4110,Computational Social Processes,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4120,Computational Finance,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4150,Introduction to Artificial Intelligence,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6770,User-Experience Design,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4210,Operating Systems,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,6790,Media Studies,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4230,Cryptography and Network Security I,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,1190,Beginning Programming for Engineers,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4030,Randomized Algorithms,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4130,Natural Language Processing,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4310,Networking in the Linux Kernel,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,1200,Data Structures,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4340,Ontologies,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4270,Computational Vision,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4350,Data Science,,False,False,False,False
Rensselaer Polytechnic Institute,COMM,9990,Dissertation,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4370,Data and Society,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,2500,Computer Organization,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4400,Xinformatics,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4250,Frontiers of Network Science,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4450,Principles of Program Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4460,Large-Scale Programming and Testing,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4220,Network Programming,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4380,Database Systems,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4390,Data Mining,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4490,Robotics II,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4510,Distributed Systems and Algorithms,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4500,Distributed Computing Over The Internet,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4520,Game Development I,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4550,Interactive Visualization,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4530,Advanced Computer Graphics,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4700,Technical Writing and Communication in Computer Science,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4820,Introduction to Numerical Methods for Differential Equations,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4260,Graph Theory,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4800,Numerical Computing,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4320,Parallel Programming,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4020,Design and Analysis of Algorithms,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6020,Design and Analysis of Algorithms,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4960,Topics in Computer Science,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6040,Approximation Algorithms,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6110,Computational Social Processes,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6120,Computational Finance,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6130,Natural Language Processing,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6220,Randomized Algorithms,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4440,Software Design and Documentation,"Project management and software testing. Individual and team projects include specification, software architecture, user interfaces, and documentation of the phases of a project. This is a communication-intensive course. Prerequisites/Corequisites: Prerequisite: CSCI 2300. When Offered: Fall and spring terms annually. Credit Hours: 4 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4430,Programming Languages,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6270,Computational Vision,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6310,Networking in the Linux Kernel,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6230,Cryptography and Network Security I,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6340,Ontologies,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6240,Cryptography and Network Security II,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6350,Data Science,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6370,Data and Society,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6100,Machine Learning from Data,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6390,Data Mining,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4540,Game Development II,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6450,Principles of Program Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6490,Robotics II,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6400,Xinformatics,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4940,Readings in Computer Science,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6500,Distributed Computing Over The Internet,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6460,Large-Scale Programming and Testing,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4240,Cryptography and Network Security II,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6550,Interactive Visualization,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6800,Computational Linear Algebra,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6840,Numerical Solution of Partial Differential Equations,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6860,Finite Element Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6900,Computer Science Seminar,Reports by students. Credit Hours: 1 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6960,Topics in Computer Science,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6530,Advanced Computer Graphics,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,4480,Robotics I,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6360,Parallel Computing,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6990,Master’s Thesis,"Grades of S or U are assigned by the adviser each term to reflect the  student’s research progress for the given semester. Once the thesis has  been presentend, approved by the adviser, and accepted by the Office of  Graduate Education, it will be archived in a standard format in the  library. Credit Hours: 1 to 9 Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,CSCI,9990,Dissertation,"Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S. Credit Hours: Variable Back to Top | Print-Friendly Page [ Add to Portfolio ] All catalogs © 2019 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6820,Numerical Solution of Ordinary Differential Equations,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6250,Frontiers of Network Science,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6970,Professional Project,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4110,Economic Analysis of Technological Change,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,2960,Topics in Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4120,Mathematical Methods in Economics,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6510,Distributed Systems and Algorithms,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6140,Computer Operating Systems,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4130,Money and Banking,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4160,Public Finance,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4180,Development of Economic Thought,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4190,International Economics and Globalization,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4170,Health Economics and Policy,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,2010,Intermediate Microeconomic Theory,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4200,Open Economy Macroeconomics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4210,Cost-Benefit Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4240,Natural Resource Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4260,Environmental and Resource Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4250,"Economy, Technology, & Sustainability",,False,False,False,True
Rensselaer Polytechnic Institute,ECON,4330,Economics of Financial Institutions and Markets,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4900,Seminar in Economics,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6430,Programming Languages,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4940,Readings in Economics,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ECON,2020,Intermediate Macroeconomic Theory,,False,False,False,False
Rensselaer Polytechnic Institute,CSCI,6940,Readings in Computer Science,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6030,Applied Econometrics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,2940,Readings in Economics,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6140,Advanced Structure of Industry,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6150,Advanced Economics of Government Regulation,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4570,Econometrics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6190,Advanced International Economics and Globalization,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6010,Applied Microeconomics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4960,Topics in Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6240,Advanced Natural Resource Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6230,Advanced Environmental Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6250,"Advanced Economy, Technology, and Sustainability",,False,False,False,True
Rensselaer Polytechnic Institute,ECON,6260,Advanced Environmental and Resource Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6160,Advanced Public Finance,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6560,Introduction to Econometrics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6570,Advanced Econometrics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6210,Advanced Cost-Benefit Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6580,Topics in Applied Econometrics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6120,Advanced Mathematical Methods in Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6590,Advanced Macroeconomic Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6650,Ecological Economics Values and Policy Professional Projects,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4230,Environmental Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6970,Professional Project,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4150,Economics of Government Regulation,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4140,"Structure of Industry:  Competition, Innovation, Entrepreneurship, Policy",,False,False,False,False
Rensselaer Polytechnic Institute,ECON,9990,Dissertation,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,4310,Law and Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,2010,Electric Circuits,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6490,Introduction to Economic Theory,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6170,Health Economics and Policy,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,2110,Electrical Energy Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,2100,Fields and Waves I,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,2050,Introduction to Electronics,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,2410,Signals and Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,2610,Computer Components and Operations,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,1010,"Introduction to Electrical, Computer, and Systems Engineering",,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,2900,ECSE Enrichment Seminar,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4030,Analog IC Design,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4040,Digital Electronics,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4080,Semiconductor Power Electronics,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,2500,Engineering Probability,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6940,Readings in Economics,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6550,Advanced Microeconomic Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4120,Electromechanics,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4130,EPE Laboratory,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4180,Industrial Power System Design,,False,False,False,False
Rensselaer Polytechnic Institute,ECON,6600,"Seminar in Ecological Economics, Values, and Policy",,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4090,Mechatronics,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,2660,"Computer Architecture, Networks, and Operating Systems",,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4220,VLSI Design,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4370,Introduction to Optoelectronics Technology,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4440,Control Systems Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4160,Fields and Waves II,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,1090,Introduction to Mechatronics Hardware and Software,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4490,Robotics II,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4050,Advanced Electronic Circuits,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4520,Communication Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4530,Digital Signal Processing,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4380,Fundamentals of Solid State Lighting Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4560,Digital Communications,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4540,Introduction to Image Processing,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,2210,Microelectronics Technology,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4320,Plasma Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4510,Digital Control Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4250,Integrated Circuit Processes and Design,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4740,Applied Parallel Computing for Engineers,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4750,Computer Graphics,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4620,Computer Vision for Visual Effects,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4770,Computer Hardware Design,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4760,Real-Time Applications in Control and Communications,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4790,Microprocessor Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ECSE,4720,Solid-State Physics,,False,False,False,False
